pressure_bin,temp_adjusted,psal_adjusted,juld,year,month,day,time,latitude,longitude,source_file,region,salinity_mean,salinity_std,temp_mean,temp_std,salinity_z,temp_z,salinity_flag,temp_flag,summary
"(1350, 1400]",3.1345,34.5896,2020-09-12 02:25:20.000250880,2020,9,12,02:25:20.000250,-29.01,111.565,nodc_R5906253_004.nc,Southeast Indian Ocean,34.370295993333336,1.776230036303285,3.5972131873333333,0.3643872437570815,0.1234659938096079,-1.2698391484906115,normal,normal,"On 2020-09-12 at 02:25:20.000250 UTC, in the Southeast Indian Ocean (lat -29.01°, lon 111.56°), at a depth of 1350–1400 dbar, the temperature was 3.13 °C and the salinity was 34.59 PSU."
"(1400, 1450]",3.028,34.6068,2020-09-12 02:25:20.000250880,2020,9,12,02:25:20.000250,-29.01,111.565,nodc_R5906253_004.nc,Southeast Indian Ocean,34.387524864516124,1.7467760170476871,3.473891724516129,0.3420048777687668,0.1255313407923266,-1.3037583774392862,normal,normal,"On 2020-09-12 at 02:25:20.000250 UTC, in the Southeast Indian Ocean (lat -29.01°, lon 111.56°), at a depth of 1400–1450 dbar, the temperature was 3.03 °C and the salinity was 34.61 PSU."
"(1450, 1500]",2.9555,34.6227,2020-09-12 02:25:20.000250880,2020,9,12,02:25:20.000250,-29.01,111.565,nodc_R5906253_004.nc,Southeast Indian Ocean,34.39962984415585,1.7526384265996824,3.35925793051948,0.3146969634374739,0.1272767688181621,-1.2830054860052744,normal,normal,"On 2020-09-12 at 02:25:20.000250 UTC, in the Southeast Indian Ocean (lat -29.01°, lon 111.56°), at a depth of 1450–1500 dbar, the temperature was 2.96 °C and the salinity was 34.62 PSU."
"(1500, 1550]",2.9023,34.6346,2020-09-12 02:25:20.000250880,2020,9,12,02:25:20.000250,-29.01,111.565,nodc_R5906253_004.nc,Southeast Indian Ocean,34.40611243046357,1.7681999905767367,3.2427533874172183,0.2804603922102917,0.1292204336353944,-1.213908975645814,normal,normal,"On 2020-09-12 at 02:25:20.000250 UTC, in the Southeast Indian Ocean (lat -29.01°, lon 111.56°), at a depth of 1500–1550 dbar, the temperature was 2.90 °C and the salinity was 34.63 PSU."
"(1550, 1600]",2.8292,34.645,2020-09-12 02:25:20.000250880,2020,9,12,02:25:20.000250,-29.01,111.565,nodc_R5906253_004.nc,Southeast Indian Ocean,34.39297660144928,1.8499116154741,3.104754406521739,0.2453656989485798,0.1362353727835461,-1.1230355656985525,normal,normal,"On 2020-09-12 at 02:25:20.000250 UTC, in the Southeast Indian Ocean (lat -29.01°, lon 111.56°), at a depth of 1550–1600 dbar, the temperature was 2.83 °C and the salinity was 34.65 PSU."
"(1600, 1650]",2.7668,34.6536,2020-09-12 02:25:20.000250880,2020,9,12,02:25:20.000250,-29.01,111.565,nodc_R5906253_004.nc,Southeast Indian Ocean,34.42929202,1.7757715527364435,3.047402314,0.2262972087771067,0.1263157863151613,-1.2399724924419275,normal,normal,"On 2020-09-12 at 02:25:20.000250 UTC, in the Southeast Indian Ocean (lat -29.01°, lon 111.56°), at a depth of 1600–1650 dbar, the temperature was 2.77 °C and the salinity was 34.65 PSU."
"(1650, 1700]",2.6998,34.6632,2020-09-12 02:25:20.000250880,2020,9,12,02:25:20.000250,-29.01,111.565,nodc_R5906253_004.nc,Southeast Indian Ocean,34.40638871212121,1.8905252864236397,2.924410653030303,0.1845759248825483,0.135841234033218,-1.2169011379638486,normal,normal,"On 2020-09-12 at 02:25:20.000250 UTC, in the Southeast Indian Ocean (lat -29.01°, lon 111.56°), at a depth of 1650–1700 dbar, the temperature was 2.70 °C and the salinity was 34.66 PSU."
"(1700, 1750]",2.6056,34.6761,2020-09-12 02:25:20.000250880,2020,9,12,02:25:20.000250,-29.01,111.565,nodc_R5906253_004.nc,Southeast Indian Ocean,34.44924325165563,1.7692745373477474,2.8688773609271525,0.1693927155896444,0.128220207523271,-1.5542425186980575,normal,normal,"On 2020-09-12 at 02:25:20.000250 UTC, in the Southeast Indian Ocean (lat -29.01°, lon 111.56°), at a depth of 1700–1750 dbar, the temperature was 2.61 °C and the salinity was 34.68 PSU."
"(1750, 1800]",2.5236,34.6866,2020-09-12 02:25:20.000250880,2020,9,12,02:25:20.000250,-29.01,111.565,nodc_R5906253_004.nc,Southeast Indian Ocean,34.42564631818182,1.8910030663865185,2.7642155227272727,0.138560393482862,0.1379974926835157,-1.7365389681650505,normal,normal,"On 2020-09-12 at 02:25:20.000250 UTC, in the Southeast Indian Ocean (lat -29.01°, lon 111.56°), at a depth of 1750–1800 dbar, the temperature was 2.52 °C and the salinity was 34.69 PSU."
"(1800, 1850]",2.4679,34.6939,2020-09-12 02:25:20.000250880,2020,9,12,02:25:20.000250,-29.01,111.565,nodc_R5906253_004.nc,Southeast Indian Ocean,34.46283059459459,1.7889563299410558,2.7107114054054056,0.1300286421983358,0.1291643633430785,-1.8673686143322124,normal,normal,"On 2020-09-12 at 02:25:20.000250 UTC, in the Southeast Indian Ocean (lat -29.01°, lon 111.56°), at a depth of 1800–1850 dbar, the temperature was 2.47 °C and the salinity was 34.69 PSU."
"(1850, 1900]",2.42,34.6997,2020-09-12 02:25:20.000250880,2020,9,12,02:25:20.000250,-29.01,111.565,nodc_R5906253_004.nc,Southeast Indian Ocean,34.42784940944882,1.9295566358677605,2.6250166669291337,0.1087652325452265,0.1408875932936403,-1.8849467070636217,normal,normal,"On 2020-09-12 at 02:25:20.000250 UTC, in the Southeast Indian Ocean (lat -29.01°, lon 111.56°), at a depth of 1850–1900 dbar, the temperature was 2.42 °C and the salinity was 34.70 PSU."
"(1900, 1950]",2.3732,34.704,2020-09-12 02:25:20.000250880,2020,9,12,02:25:20.000250,-29.01,111.565,nodc_R5906253_004.nc,Southeast Indian Ocean,34.495391417266184,1.8105290747715488,2.5709651007194245,0.1047417124034129,0.1152196811642689,-1.8881217060661708,normal,normal,"On 2020-09-12 at 02:25:20.000250 UTC, in the Southeast Indian Ocean (lat -29.01°, lon 111.56°), at a depth of 1900–1950 dbar, the temperature was 2.37 °C and the salinity was 34.70 PSU."
"(1950, 2000]",2.326,34.7072,2020-09-12 02:25:20.000250880,2020,9,12,02:25:20.000250,-29.01,111.565,nodc_R5906253_004.nc,Southeast Indian Ocean,34.46166206666667,1.9464621109530689,2.5029948416666667,0.0942536826368253,0.1261457553946968,-1.8778559809557407,normal,normal,"On 2020-09-12 at 02:25:20.000250 UTC, in the Southeast Indian Ocean (lat -29.01°, lon 111.56°), at a depth of 1950–2000 dbar, the temperature was 2.33 °C and the salinity was 34.71 PSU."
"(0, 50]",21.763262,35.37352,2020-09-05 00:00:33.999999744,2020,9,5,00:00:33.999999,-23.196,104.463,nodc_R5906257_003.nc,Southeast Indian Ocean,34.91688817751479,1.846332981501256,19.549177393491124,5.405627529352638,0.247318239483497,0.4095888209992945,normal,normal,"On 2020-09-05 at 00:00:33.999999 UTC, in the Southeast Indian Ocean (lat -23.20°, lon 104.46°), at a depth of 0–50 dbar, the temperature was 21.76 °C and the salinity was 35.37 PSU."
"(50, 100]",21.12684,35.55648,2020-09-05 00:00:33.999999744,2020,9,5,00:00:33.999999,-23.196,104.463,nodc_R5906257_003.nc,Southeast Indian Ocean,34.98662503529412,1.830892081202164,19.14105449117647,5.191820153414921,0.311244431365783,0.3824834932923055,normal,normal,"On 2020-09-05 at 00:00:33.999999 UTC, in the Southeast Indian Ocean (lat -23.20°, lon 104.46°), at a depth of 50–100 dbar, the temperature was 21.13 °C and the salinity was 35.56 PSU."
"(100, 150]",20.54264,35.74104,2020-09-05 00:00:33.999999744,2020,9,5,00:00:33.999999,-23.196,104.463,nodc_R5906257_003.nc,Southeast Indian Ocean,35.041496888235294,1.816326232265552,17.831301605882352,4.146793255683332,0.3851417764815001,0.653839780992616,normal,normal,"On 2020-09-05 at 00:00:33.999999 UTC, in the Southeast Indian Ocean (lat -23.20°, lon 104.46°), at a depth of 100–150 dbar, the temperature was 20.54 °C and the salinity was 35.74 PSU."
"(150, 200]",19.22188,35.78956,2020-09-05 00:00:33.999999744,2020,9,5,00:00:33.999999,-23.196,104.463,nodc_R5906257_003.nc,Southeast Indian Ocean,35.04181110588235,1.7961577844737833,16.11574094705882,3.160065853874784,0.416304681348869,0.9829349123001716,normal,normal,"On 2020-09-05 at 00:00:33.999999 UTC, in the Southeast Indian Ocean (lat -23.20°, lon 104.46°), at a depth of 150–200 dbar, the temperature was 19.22 °C and the salinity was 35.79 PSU."
"(200, 250]",17.36256,35.77188,2020-09-05 00:00:33.999999744,2020,9,5,00:00:33.999999,-23.196,104.463,nodc_R5906257_003.nc,Southeast Indian Ocean,34.99689159411765,1.77669995155846,14.531547208823527,2.5360775922539074,0.4361954336761031,1.1162958104371097,normal,normal,"On 2020-09-05 at 00:00:33.999999 UTC, in the Southeast Indian Ocean (lat -23.20°, lon 104.46°), at a depth of 200–250 dbar, the temperature was 17.36 °C and the salinity was 35.77 PSU."
"(250, 300]",15.260921,35.56584,2020-09-05 00:00:33.999999744,2020,9,5,00:00:33.999999,-23.196,104.463,nodc_R5906257_003.nc,Southeast Indian Ocean,34.91002193529412,1.7583099008051688,13.11345325,1.9174876352358476,0.3729820689774708,1.1199382517717598,normal,normal,"On 2020-09-05 at 00:00:33.999999 UTC, in the Southeast Indian Ocean (lat -23.20°, lon 104.46°), at a depth of 250–300 dbar, the temperature was 15.26 °C and the salinity was 35.57 PSU."
"(300, 350]",13.453361,35.30668,2020-09-05 00:00:33.999999744,2020,9,5,00:00:33.999999,-23.196,104.463,nodc_R5906257_003.nc,Southeast Indian Ocean,34.79868301764706,1.740898180871113,11.942244620588236,1.3140761304171535,0.2918016618862513,1.149945839844195,normal,normal,"On 2020-09-05 at 00:00:33.999999 UTC, in the Southeast Indian Ocean (lat -23.20°, lon 104.46°), at a depth of 300–350 dbar, the temperature was 13.45 °C and the salinity was 35.31 PSU."
"(350, 400]",12.2724,35.12388,2020-09-05 00:00:33.999999744,2020,9,5,00:00:33.999999,-23.196,104.463,nodc_R5906257_003.nc,Southeast Indian Ocean,34.69850869411765,1.7279319808506388,11.04636564117647,0.8851496434429423,0.2461736402800681,1.3851153507272027,normal,normal,"On 2020-09-05 at 00:00:33.999999 UTC, in the Southeast Indian Ocean (lat -23.20°, lon 104.46°), at a depth of 350–400 dbar, the temperature was 12.27 °C and the salinity was 35.12 PSU."
"(400, 450]",11.45384,34.99516,2020-09-05 00:00:33.999999744,2020,9,5,00:00:33.999999,-23.196,104.463,nodc_R5906257_003.nc,Southeast Indian Ocean,34.610975476190475,1.729337499809391,10.348078889880952,0.6544725029769632,0.2221570536993896,1.6895455578184453,normal,normal,"On 2020-09-05 at 00:00:33.999999 UTC, in the Southeast Indian Ocean (lat -23.20°, lon 104.46°), at a depth of 400–450 dbar, the temperature was 11.45 °C and the salinity was 35.00 PSU."
"(450, 500]",10.75092,34.88556,2020-09-05 00:00:33.999999744,2020,9,5,00:00:33.999999,-23.196,104.463,nodc_R5906257_003.nc,Southeast Indian Ocean,34.54677298224853,1.715296024842352,9.797125686390531,0.6179167085886427,0.197509358644149,1.5435645295754996,normal,normal,"On 2020-09-05 at 00:00:33.999999 UTC, in the Southeast Indian Ocean (lat -23.20°, lon 104.46°), at a depth of 450–500 dbar, the temperature was 10.75 °C and the salinity was 34.89 PSU."
"(500, 550]",10.13476,34.79008,2020-09-05 00:00:33.999999744,2020,9,5,00:00:33.999999,-23.196,104.463,nodc_R5906257_003.nc,Southeast Indian Ocean,34.49491465868263,1.7180908536894104,9.341432080838322,0.659788159603074,0.1717984474939358,1.2023979327530536,normal,normal,"On 2020-09-05 at 00:00:33.999999 UTC, in the Southeast Indian Ocean (lat -23.20°, lon 104.46°), at a depth of 500–550 dbar, the temperature was 10.13 °C and the salinity was 34.79 PSU."
"(550, 600]",9.66548,34.720318,2020-09-05 00:00:33.999999744,2020,9,5,00:00:33.999999,-23.196,104.463,nodc_R5906257_003.nc,Southeast Indian Ocean,34.45980545266272,1.7036074324144537,8.899858328994084,0.7630436083550681,0.152918179611405,1.0033786570290608,normal,normal,"On 2020-09-05 at 00:00:33.999999 UTC, in the Southeast Indian Ocean (lat -23.20°, lon 104.46°), at a depth of 550–600 dbar, the temperature was 9.67 °C and the salinity was 34.72 PSU."
"(600, 650]",9.148479,34.65208,2020-09-05 00:00:33.999999744,2020,9,5,00:00:33.999999,-23.196,104.463,nodc_R5906257_003.nc,Southeast Indian Ocean,34.42736672352941,1.6949674207387813,8.44785755647059,0.8664365427508172,0.1325767526390819,0.808624069923267,normal,normal,"On 2020-09-05 at 00:00:33.999999 UTC, in the Southeast Indian Ocean (lat -23.20°, lon 104.46°), at a depth of 600–650 dbar, the temperature was 9.15 °C and the salinity was 34.65 PSU."
"(650, 700]",8.51124,34.585,2020-09-05 00:00:33.999999744,2020,9,5,00:00:33.999999,-23.196,104.463,nodc_R5906257_003.nc,Southeast Indian Ocean,34.39842652662722,1.6966427833920252,7.973227378698225,0.9323247599130656,0.1099662670298656,0.5770656797229565,normal,normal,"On 2020-09-05 at 00:00:33.999999 UTC, in the Southeast Indian Ocean (lat -23.20°, lon 104.46°), at a depth of 650–700 dbar, the temperature was 8.51 °C and the salinity was 34.59 PSU."
"(700, 750]",7.72144,34.52712,2020-09-05 00:00:33.999999744,2020,9,5,00:00:33.999999,-23.196,104.463,nodc_R5906257_003.nc,Southeast Indian Ocean,34.37039091715976,1.693451439165608,7.474763594674557,0.9339953210635308,0.0925500898434143,0.2641088234195385,normal,normal,"On 2020-09-05 at 00:00:33.999999 UTC, in the Southeast Indian Ocean (lat -23.20°, lon 104.46°), at a depth of 700–750 dbar, the temperature was 7.72 °C and the salinity was 34.53 PSU."
"(750, 800]",6.81476,34.49384,2020-09-05 00:00:33.999999744,2020,9,5,00:00:33.999999,-23.196,104.463,nodc_R5906257_003.nc,Southeast Indian Ocean,34.34424059281437,1.7021393400158082,6.936692716167664,0.8899068503826862,0.0878890486041151,-0.1370173924554343,normal,normal,"On 2020-09-05 at 00:00:33.999999 UTC, in the Southeast Indian Ocean (lat -23.20°, lon 104.46°), at a depth of 750–800 dbar, the temperature was 6.81 °C and the salinity was 34.49 PSU."
"(800, 850]",6.111,34.4896,2020-09-05 00:00:33.999999744,2020,9,5,00:00:33.999999,-23.196,104.463,nodc_R5906257_003.nc,Southeast Indian Ocean,34.32844636686391,1.691228734686273,6.452508908284024,0.8325341847916009,0.0952878991652123,-0.4102040667189063,normal,normal,"On 2020-09-05 at 00:00:33.999999 UTC, in the Southeast Indian Ocean (lat -23.20°, lon 104.46°), at a depth of 800–850 dbar, the temperature was 6.11 °C and the salinity was 34.49 PSU."
"(850, 900]",5.6088,34.51384,2020-09-05 00:00:33.999999744,2020,9,5,00:00:33.999999,-23.196,104.463,nodc_R5906257_003.nc,Southeast Indian Ocean,34.31386213253012,1.6990457795227003,5.961372603614458,0.7052263871940443,0.1177001054827735,-0.4999424440388209,normal,normal,"On 2020-09-05 at 00:00:33.999999 UTC, in the Southeast Indian Ocean (lat -23.20°, lon 104.46°), at a depth of 850–900 dbar, the temperature was 5.61 °C and the salinity was 34.51 PSU."
"(900, 950]",5.2812405,34.52032,2020-09-05 00:00:33.999999744,2020,9,5,00:00:33.999999,-23.196,104.463,nodc_R5906257_003.nc,Southeast Indian Ocean,34.306974869047615,1.6862176015424442,5.542908667261905,0.5942349287536,0.1265228940542602,-0.4403446424981287,normal,normal,"On 2020-09-05 at 00:00:33.999999 UTC, in the Southeast Indian Ocean (lat -23.20°, lon 104.46°), at a depth of 900–950 dbar, the temperature was 5.28 °C and the salinity was 34.52 PSU."
"(950, 1000]",5.1668706,34.56391,2020-09-05 00:00:33.999999744,2020,9,5,00:00:33.999999,-23.196,104.463,nodc_R5906257_003.nc,Southeast Indian Ocean,34.30526329761905,1.6838243501576755,5.167741068452381,0.4872528296222447,0.1536067003406444,-0.0017864820878632,normal,normal,"On 2020-09-05 at 00:00:33.999999 UTC, in the Southeast Indian Ocean (lat -23.20°, lon 104.46°), at a depth of 950–1000 dbar, the temperature was 5.17 °C and the salinity was 34.56 PSU."
"(1000, 1050]",4.8212,34.5923,2020-09-05 00:00:33.999999744,2020,9,5,00:00:33.999999,-23.196,104.463,nodc_R5906257_003.nc,Southeast Indian Ocean,34.309327544910175,1.6833504506546924,4.824732863473054,0.4340365957916405,0.168100739201259,-0.0081395520730463,normal,normal,"On 2020-09-05 at 00:00:33.999999 UTC, in the Southeast Indian Ocean (lat -23.20°, lon 104.46°), at a depth of 1000–1050 dbar, the temperature was 4.82 °C and the salinity was 34.59 PSU."
"(1050, 1100]",4.7305,34.6074,2020-09-05 00:00:33.999999744,2020,9,5,00:00:33.999999,-23.196,104.463,nodc_R5906257_003.nc,Southeast Indian Ocean,34.31510843902439,1.6999094055384103,4.581205722560976,0.4080232795669405,0.1719453754554813,0.3658964694305651,normal,normal,"On 2020-09-05 at 00:00:33.999999 UTC, in the Southeast Indian Ocean (lat -23.20°, lon 104.46°), at a depth of 1050–1100 dbar, the temperature was 4.73 °C and the salinity was 34.61 PSU."
"(1100, 1150]",4.5822,34.627,2020-09-05 00:00:33.999999744,2020,9,5,00:00:33.999999,-23.196,104.463,nodc_R5906257_003.nc,Southeast Indian Ocean,34.32229084848485,1.6934302972650337,4.35434720969697,0.4056832391089298,0.1799360457925395,0.5616519696586475,normal,normal,"On 2020-09-05 at 00:00:33.999999 UTC, in the Southeast Indian Ocean (lat -23.20°, lon 104.46°), at a depth of 1100–1150 dbar, the temperature was 4.58 °C and the salinity was 34.63 PSU."
"(1150, 1200]",4.4787,34.6362,2020-09-05 00:00:33.999999744,2020,9,5,00:00:33.999999,-23.196,104.463,nodc_R5906257_003.nc,Southeast Indian Ocean,34.33556566060606,1.694386935585126,4.170653114545455,0.4152394299836225,0.1774295664585763,0.7418536468627147,normal,normal,"On 2020-09-05 at 00:00:33.999999 UTC, in the Southeast Indian Ocean (lat -23.20°, lon 104.46°), at a depth of 1150–1200 dbar, the temperature was 4.48 °C and the salinity was 34.64 PSU."
"(1200, 1250]",4.3531,34.6354,2020-09-05 00:00:33.999999744,2020,9,5,00:00:33.999999,-23.196,104.463,nodc_R5906257_003.nc,Southeast Indian Ocean,34.34351659748428,1.7268772244061064,4.025038156603774,0.4085848564557429,0.1690238300618606,0.8029221793533643,normal,normal,"On 2020-09-05 at 00:00:33.999999 UTC, in the Southeast Indian Ocean (lat -23.20°, lon 104.46°), at a depth of 1200–1250 dbar, the temperature was 4.35 °C and the salinity was 34.64 PSU."
"(1250, 1300]",4.1689,34.6377,2020-09-05 00:00:33.999999744,2020,9,5,00:00:33.999999,-23.196,104.463,nodc_R5906257_003.nc,Southeast Indian Ocean,34.35103582467532,1.7548674945314455,3.873039196103897,0.4055055124472854,0.1633537439253903,0.7296098198777614,normal,normal,"On 2020-09-05 at 00:00:33.999999 UTC, in the Southeast Indian Ocean (lat -23.20°, lon 104.46°), at a depth of 1250–1300 dbar, the temperature was 4.17 °C and the salinity was 34.64 PSU."
"(1300, 1350]",4.0251,34.6409,2020-09-05 00:00:33.999999744,2020,9,5,00:00:33.999999,-23.196,104.463,nodc_R5906257_003.nc,Southeast Indian Ocean,34.364286358974354,1.7429854934978446,3.728813909615385,0.3898916335045448,0.1587010575002183,0.7599190773124437,normal,normal,"On 2020-09-05 at 00:00:33.999999 UTC, in the Southeast Indian Ocean (lat -23.20°, lon 104.46°), at a depth of 1300–1350 dbar, the temperature was 4.03 °C and the salinity was 34.64 PSU."
"(1350, 1400]",3.8436,34.6416,2020-09-05 00:00:33.999999744,2020,9,5,00:00:33.999999,-23.196,104.463,nodc_R5906257_003.nc,Southeast Indian Ocean,34.370295993333336,1.776230036303285,3.5972131873333333,0.3643872437570815,0.1527414811829792,0.6761675028089629,normal,normal,"On 2020-09-05 at 00:00:33.999999 UTC, in the Southeast Indian Ocean (lat -23.20°, lon 104.46°), at a depth of 1350–1400 dbar, the temperature was 3.84 °C and the salinity was 34.64 PSU."
